Angle_deg,DCS_a02_sr,DCS_cm2_sr,Sherman_S,Spin_T,Spin_U,Re_f,Im_f,Re_g,Im_g
19.75,0.0268542,7.51995e-19,0.00910337,1,0,-7.15569e-10,-4.89069e-10,-2.04165e-11,-1.87374e-11
20,0.025708,7.19898e-19,0.00940748,1,0,-6.8803e-10,-4.95735e-10,-1.98022e-11,-1.91894e-11
20.25,0.0246247,6.89561e-19,0.00971429,1,0,-6.61231e-10,-5.01579e-10,-1.91885e-11,-1.96207e-11
20.5,0.0235999,6.60866e-19,0.0100236,1,0,-6.35158e-10,-5.06649e-10,-1.85756e-11,-2.00319e-11
20.75,0.0226299,6.33702e-19,0.0103352,1,0,-6.09795e-10,-5.10991e-10,-1.7964e-11,-2.04235e-11
21,0.021711,6.07969e-19,0.0106488,1,0,-5.85125e-10,-5.14649e-10,-1.7354e-11,-2.07961e-11
21.25,0.0208398,5.83575e-19,0.0109642,1,0,-5.61134e-10,-5.17664e-10,-1.6746e-11,-2.11501e-11
21.5,0.0200135,5.60434e-19,0.0112812,1,0,-5.37807e-10,-5.20073e-10,-1.61403e-11,-2.1486e-11
21.75,0.019229,5.38467e-19,0.0115995,1,0,-5.15127e-10,-5.21914e-10,-1.55371e-11,-2.18043e-11
22,0.0184839,5.17601e-19,0.0119189,1,0,-4.93081e-10,-5.23221e-10,-1.49367e-11,-2.21056e-11
22.25,0.0177756,4.97768e-19,0.0122392,1,0,-4.71654e-10,-5.24026e-10,-1.43395e-11,-2.23902e-11
22.5,0.0171021,4.78906e-19,0.0125602,1,0,-4.50832e-10,-5.24361e-10,-1.37456e-11,-2.26586e-11
22.75,0.0164611,4.60957e-19,0.0128814,1,0,-4.306e-10,-5.24254e-10,-1.31552e-11,-2.29112e-11
23,0.0158507,4.43866e-19,0.0132028,1,0,-4.10944e-10,-5.23734e-10,-1.25687e-11,-2.31486e-11
23.25,0.0152693,4.27583e-19,0.0135241,1,0,-3.91851e-10,-5.22825e-10,-1.19861e-11,-2.33711e-11
23.5,0.014715,4.12062e-19,0.0138449,1,0,-3.73306e-10,-5.21554e-10,-1.14077e-11,-2.35791e-11
23.75,0.0141864,3.9726e-19,0.0141651,1,0,-3.55298e-10,-5.19943e-10,-1.08338e-11,-2.37731e-11
24,0.013682,3.83135e-19,0.0144844,1,0,-3.37813e-10,-5.18014e-10,-1.02643e-11,-2.39535e-11
24.25,0.0132005,3.69651e-19,0.0148025,1,0,-3.20837e-10,-5.15789e-10,-9.69956e-12,-2.41207e-11
24.5,0.0127406,3.56772e-19,0.0151191,1,0,-3.04359e-10,-5.13288e-10,-9.13964e-12,-2.4275e-11
24.75,0.0123011,3.44465e-19,0.015434,1,0,-2.88366e-10,-5.1053e-10,-8.58469e-12,-2.44168e-11
